crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,x,y,norm_x,norm_y
A-Injury,other object,clear,daylight,dry,no controls,unincorporated,2016,0,1,4060,-88.047814389369,40.0544898939548,0.004726451523725328,0.00432237103827787
A-Injury,rear end,clear,daylight,dry,lane use marking,st joseph,2016,0,1,4063,-88.0452966515183,40.1213569827352,0.004755082963609678,0.005977532927203137
A-Injury,angle,cloudy/overcast,daylight,dry,no controls,unincorporated,2016,0,3,4067,-88.1174600021581,40.356319997648,0.003934449220852856,0.011793575388209012
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2016,0,2,4068,-88.0595196841286,40.2979199984895,0.004593340190015287,0.010347999475103644
A-Injury,fixed object,clear,daylight,dry,other regualtory sig,rantoul,2016,0,1,4069,-88.1596890007474,40.2980989993248,0.0034542256605833983,0.010352430285029463
A-Injury,fixed object,clear,"darkness, lighted road",dry,no controls,rantoul,2016,0,1,4070,-88.1449000006558,40.3092999986646,0.0036224045545677954,0.010629688762454714
A-Injury,angle,clear,daylight,dry,stop sign/flasher,rantoul,2016,0,2,4071,-88.1463400009341,40.3084689991508,0.0036060290286605103,0.010609119021046087
A-Injury,rear end,clear,daylight,dry,lane use marking,unincorporated,2001,0,1,256,-88.0021321535704,40.1200423663689,0.005245944920422256,0.005944992211766808
A-Injury,rear end,clear,daylight,dry,other,mahomet,2016,0,2,4073,-88.366256000801,40.1874639991387,0.0011051682944673677,0.007613880735030912
A-Injury,angle,clear,daylight,dry,traffic signal,rantoul,2016,0,2,4074,-88.1707100010186,40.2824189990597,0.003328896049066018,0.009964303041410941
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2016,0,2,4075,-88.2776600020244,40.2003199980809,0.0021126723172811487,0.007932105438413406
A-Injury,turning,clear,daylight,dry,lane use marking,unincorporated,2016,0,1,4076,-88.1831896559326,40.2387999981767,0.003186978776245649,0.008884601364377558
A-Injury,overturned,clear,daylight,dry,no controls,unincorporated,2016,0,1,4078,-88.2999652051756,40.2004343629361,0.0018590199829226816,0.007934936313111445
A-Injury,fixed object,clear,daylight,snow or slush,no controls,rantoul,2016,0,1,4081,-88.1746900014692,40.2972699973843,0.003283635918584418,0.010331909989577824
A-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2016,0,1,4084,-88.2770372624654,40.1128500001076,0.002119754043538853,0.005766959479311648
A-Injury,fixed object,clear,darkness,wet,lane use marking,champaign,2016,0,4,4086,-88.2775368693615,40.1411726437757,0.0021140725684768167,0.006468030233969475
A-Injury,rear end,clear,daylight,dry,traffic signal,champaign,2016,0,1,4087,-88.2769898885379,40.1274099973887,0.002120292774668844,0.0061273632749918264
A-Injury,turning,clear,daylight,dry,no controls,rantoul,2016,0,2,4088,-88.1558500007275,40.3142999991218,0.003497882349565405,0.01075345383660872
A-Injury,overturned,clear,daylight,dry,no controls,unincorporated,2016,0,1,4089,-88.0479928568318,40.21406373014,0.004724422011228173,0.008272304210794943
A-Injury,overturned,clear,daylight,wet,no controls,unincorporated,2016,0,1,4090,-87.9977927324909,40.1861925289191,0.005295292343044702,0.007582408016706122
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2016,0,6,4092,-88.1550500373914,40.2390430927443,0.003506979445262119,0.00889061868726445
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2016,0,2,4093,-88.1169300027717,40.2647327415032,0.003940476315995547,0.009526514885845033
A-Injury,angle,clear,daylight,dry,stop sign/flasher,rantoul,2016,0,2,4097,-88.1588400008594,40.3036099986505,0.0034638803945933614,0.010488844120597347
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2016,0,4,4098,-88.1820851265951,40.1892900419137,0.00319953936324969,0.007659080794789078
A-Injury,fixed object,clear,darkness,dry,lane use marking,unincorporated,2016,0,3,4099,-88.1864691562828,40.2649194995023,0.0031496846564064403,0.009531137708943708
A-Injury,sideswipe same direction,clear,daylight,dry,lane use marking,unincorporated,2016,0,2,4101,-88.1822500009906,40.1866899988517,0.003197664429629348,0.00759472189619959
A-Injury,overturned,clear,darkness,dry,lane use marking,mahomet,2016,0,1,4103,-88.3964190010289,40.1977759990686,0.0007621579498763787,0.007869133798890463
A-Injury,fixed object,rain,daylight,wet,no passing,unincorporated,2016,0,1,4104,-88.3183295024075,40.1626326409333,0.0016501832003052211,0.00699922981330763
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2016,0,3,4105,-88.2809503257269,40.0694386739437,0.0020752551154615897,0.004692398377210068
A-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,3001,-88.219401969333,40.1128423336743,0.0027751763028821905,0.005766769711991876
A-Injury,fixed object,clear,daylight,dry,lane use marking,unincorporated,2016,0,1,4106,-88.3035770004506,39.995309998865,0.0018179470414874338,0.002857490351383732
A-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2016,0,1,4107,-88.2817400025199,40.0983399978839,0.0020662749972096698,0.005407793211915658
A-Injury,overturned,clear,daylight,dry,no controls,unincorporated,2016,0,1,4109,-88.2771366127155,40.1648958781588,0.0021186242433444695,0.007055251752793365
A-Injury,overturned,clear,darkness,dry,no controls,unincorporated,2016,0,4,4110,-88.3882945456222,40.0919476397294,0.0008545483695166942,0.005249563090182136
A-Injury,rear end,clear,daylight,dry,lane use marking,champaign,2016,0,1,4111,-88.2877070980883,40.1429686286473,0.001998417838052345,0.006512486270067163
A-Injury,overturned,clear,daylight,dry,lane use marking,champaign,2016,0,1,4112,-88.2848000020786,40.1475496237989,0.0020314770164004724,0.0066258797006258
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2016,0,4,4113,-88.3135388176612,40.0254699867632,0.001704662344065398,0.0036040409108599267
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2016,0,1,4114,-88.2766579597896,40.1080525943013,0.0021240674321456256,0.005648209233097473
A-Injury,rear end,clear,daylight,dry,stop sign/flasher,champaign,2016,0,2,4117,-88.3146500018831,40.127789997599,0.001692026078442698,0.0061367694249729685
A-Injury,rear end,clear,daylight,dry,lane use marking,champaign,2016,0,1,4118,-88.2778439939018,40.1413745914309,0.002110579981744581,0.006473029046816753
A-Injury,pedalcyclist,clear,"darkness, lighted road",dry,traffic signal,champaign,2016,0,1,4119,-88.2767714304401,40.1128499974673,0.002122777056299844,0.005766959413956302
A-Injury,overturned,clear,darkness,dry,lane use marking,unincorporated,2001,0,1,257,-88.2407923647927,40.1857345782142,0.0025319270616883756,0.007571072357152524
A-Injury,fixed object,clear,dawn,dry,lane use marking,unincorporated,2016,0,1,4120,-88.3265930008703,40.1743659990897,0.0015562115982152651,0.007289665775210519
A-Injury,rear end,clear,darkness,wet,lane use marking,unincorporated,2016,0,1,4121,-88.2804400006564,40.1489219990638,0.002081058476432503,0.006659850122805029
A-Injury,rear end,clear,daylight,dry,lane use marking,champaign,2016,0,1,4122,-88.2752003381841,40.1273972025423,0.0021406433458613324,0.006127046563997954
A-Injury,other object,snow,daylight,ice,no controls,unincorporated,2016,0,1,4123,-88.3244112200515,40.1720895507471,0.0015810225714216694,0.007233316820777182
A-Injury,rear end,rain,daylight,wet,lane use marking,champaign,2016,0,2,4125,-88.3037885917626,40.0770943279365,0.0018155408481946073,0.004881898876705335
A-Injury,fixed object,rain,darkness,wet,lane use marking,unincorporated,2016,0,2,4126,-88.4022673178225,40.1205518365734,0.0006956515299747041,0.005957603134141466
A-Injury,rear end,clear,darkness,dry,lane use marking,unincorporated,2016,0,2,4127,-88.360955000569,40.1204059994628,0.001165450690201052,0.005953993226309966
A-Injury,turning,clear,daylight,dry,stop sign/flasher,unincorporated,2016,0,3,4128,-88.3147300009881,40.16039999933,0.0016911163373569422,0.0069439652076425246
A-Injury,rear end,clear,"darkness, lighted road",dry,no controls,champaign,2016,0,1,4129,-88.2817208488362,40.1206307848437,0.0020664928108089405,0.005959557341668371
A-Injury,overturned,clear,daylight,dry,no controls,champaign,2016,0,1,4133,-88.282832152343,40.1130275980939,0.002053855188691322,0.005771355564498503
A-Injury,rear end,clear,daylight,dry,lane use marking,champaign,2016,0,1,4134,-88.2765077039224,40.0981129190796,0.002125776125458451,0.00540217232741902
A-Injury,turning,snow,"darkness, lighted road",wet,lane use marking,champaign,2016,0,2,4136,-88.2824491117292,40.1128862973923,0.002058211084720843,0.005767857946456024
A-Injury,overturned,other,daylight,dry,lane use marking,champaign,2016,0,1,4137,-88.2845605149983,40.1479667740686,0.0020342004373239794,0.006636205426494113
A-Injury,rear end,clear,daylight,dry,lane use marking,unincorporated,2016,0,2,4138,-88.3445051951148,40.120390481634,0.0013525160813978073,0.005953609113298668
A-Injury,head on,clear,daylight,dry,lane use marking,champaign,2016,0,2,4139,-88.3058890909582,40.1198862445571,0.0017916542007306887,0.005941127726597319
A-Injury,rear end,clear,darkness,dry,traffic signal,champaign,2016,0,2,4140,-88.2772300024526,40.1392299982917,0.0021175622254529197,0.0064199439058900565
A-Injury,fixed object,clear,daylight,wet,no controls,champaign,2016,0,3,4141,-88.2766472650836,40.1074199814728,0.002124189051174394,0.005632550159803407
A-Injury,head on,clear,daylight,dry,lane use marking,unincorporated,2016,0,1,4152,-88.3108185235317,40.0986671539738,0.001735597231831853,0.005415891310720505
A-Injury,fixed object,clear,daylight,dry,stop sign/flasher,unincorporated,2016,0,1,4153,-88.3326766473362,40.0594786257245,0.0014870290349798434,0.004445857178468536
A-Injury,angle,clear,daylight,dry,traffic signal,champaign,2016,0,1,4154,-88.2768079758355,40.1164599567797,0.002122361466054481,0.005856316782183849
A-Injury,turning,clear,daylight,dry,lane use marking,champaign,2016,0,2,4155,-88.3278637310874,40.0987399831639,0.0015417609929586045,0.005417694052578388
A-Injury,turning,clear,daylight,wet,traffic signal,champaign,2016,0,1,4156,-88.2769900023106,40.1274099983452,0.002120291480858128,0.006127363298668012
A-Injury,overturned,clear,darkness,dry,no controls,champaign,2016,0,3,4157,-88.2810988601897,40.123648188011,0.002073565997771637,0.0060342471601895365
A-Injury,rear end,clear,"darkness, lighted road",dry,traffic signal,champaign,2016,0,1,4158,-88.2868633615383,40.1275202120509,0.002008012717957403,0.006130091419910204
A-Injury,turning,clear,daylight,dry,traffic signal,champaign,2016,0,2,4159,-88.276840008484,40.1184302163727,0.002121997194273858,0.005905086642650411
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2016,0,2,4160,-88.2764600017253,40.0942799980002,0.002126318589634564,0.00530729598377085
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2016,0,1,4161,-88.4255200460724,39.9673496037455,0.0004312240436697706,0.0021653863396018575
A-Injury,rear end,clear,daylight,dry,no controls,unincorporated,2016,0,1,4162,-88.3169295182099,40.1200443546172,0.00166610366771261,0.00594504142690197
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2016,0,2,4164,-88.2767229806001,40.1110500103051,0.002123328022589374,0.00572240430910922
A-Injury,overturned,snow,daylight,snow or slush,lane use marking,unincorporated,2016,0,1,4165,-88.303748702224,40.0293486361452,0.0018159944676713455,0.0037000491677570964
A-Injury,rear end,snow,daylight,snow or slush,lane use marking,champaign,2016,0,1,4166,-88.2747575370691,40.1543052625083,0.0021456788317842754,0.006793102110500254
A-Injury,rear end,clear,daylight,dry,no controls,champaign,2016,0,2,4167,-88.2738301532436,40.1273873874217,0.002156224939371509,0.006126803610194418
A-Injury,angle,clear,daylight,dry,stop sign/flasher,champaign,2016,0,2,4168,-88.2452300023312,40.1192379427412,0.0024814627322201402,0.005925080303600885
A-Injury,turning,clear,daylight,dry,traffic signal,savoy,2016,0,2,4169,-88.2483737197338,40.0741502504478,0.0024457127212325785,0.004809024089628223
A-Injury,fixed object,clear,"darkness, lighted road",dry,no controls,champaign,2016,0,1,4170,-88.2547981787922,40.1101400015348,0.0023726544744142796,0.005699878850581619
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2016,0,1,4171,-88.2677567435921,40.1565492766845,0.002225291090671455,0.006848648221605086
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2016,0,1,4172,-88.2531600021,40.1257679345,0.002391283640858125,0.006086717271671256
A-Injury,fixed object,clear,darkness,dry,lane use marking,unincorporated,2004,0,2,537,-88.3037352543965,40.0602953813171,0.0018161473948970681,0.00446607433991652
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2016,0,1,4174,-88.2619696120363,40.1490691266884,0.0022911017187307358,0.006663491974745781
A-Injury,rear end,clear,daylight,dry,traffic signal,savoy,2016,0,1,4175,-88.2573047372235,40.0691163376264,0.0023441501656663484,0.0046844195822969325
A-Injury,rear end,clear,"darkness, lighted road",dry,lane use marking,champaign,2016,0,2,4176,-88.2578013334082,40.1126599980827,0.0023385029280856766,0.005762256356801445
A-Injury,sideswipe same direction,clear,daylight,dry,lane use marking,champaign,2016,0,1,4177,-88.2625611781114,40.1163499985309,0.0022843744939276406,0.0058535949842694265
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2016,0,1,4178,-88.2732896630626,39.9810771402638,0.002162371334684657,0.0025051842235585685
A-Injury,rear end,clear,daylight,dry,no controls,champaign,2016,0,1,4180,-88.2511015471155,40.0835499978557,0.00241469216614493,0.005041696155346101
A-Injury,turning,clear,daylight,dry,traffic signal,champaign,2016,0,1,4181,-88.2433974872623,40.1102217042014,0.002502301893460787,0.005701901237714719
A-Injury,rear end,clear,dawn,dry,lane use marking,unincorporated,2016,0,1,4182,-88.2523660009448,40.1746619993184,0.002400312935284834,0.0072969926725915055
A-Injury,turning,rain,daylight,dry,traffic signal,champaign,2016,0,1,4183,-88.2580911876377,40.1358502793547,0.0023352067374417355,0.006336285680568342
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2016,0,1,4185,-88.257970685663,40.1286930486442,0.002336577072738475,0.006159122658843772
A-Injury,rear end,rain,darkness,wet,no controls,champaign,2016,0,1,4188,-88.24545570456,40.0928904095548,0.0024788960711223753,0.00527289948351841
A-Injury,angle,clear,"darkness, lighted road",dry,traffic signal,champaign,2016,0,1,4189,-88.2466700022763,40.0980899980044,0.002465087210101991,0.005401604961756545
A-Injury,parked motor vehicle,fog/smoke/haze,darkness,wet,lane use marking,unincorporated,2016,0,5,4191,-88.2670810013867,40.1606459994922,0.0022329755572357353,0.0069500544527492086
A-Injury,rear end,clear,daylight,dry,no controls,savoy,2016,0,3,4192,-88.2573047404568,40.0691164736666,0.002344150128897656,0.0046844229497017015
A-Injury,overturned,clear,"darkness, lighted road",dry,stop sign/flasher,champaign,2016,0,1,4194,-88.2531900014703,40.1300699980286,0.002390942491295226,0.006193206304260492
A-Injury,turning,clear,daylight,dry,traffic signal,savoy,2016,0,1,4195,-88.2539885411118,40.0394298608519,0.0023818615856980104,0.003949589849616505
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2017,0,4,4213,-88.2126500012858,40.238709974234,0.00285195894615516,0.008882373000592442
A-Injury,pedalcyclist,rain,"darkness, lighted road",wet,traffic signal,urbana,2016,0,1,4200,-88.2061593161635,40.105589955608,0.0029257703085398866,0.005587251506573424
A-Injury,pedalcyclist,clear,darkness,dry,stop sign/flasher,urbana,2016,0,1,4207,-88.2014299047317,40.1128763520162,0.002979552658859019,0.005767611768436445
A-Injury,pedestrian,clear,daylight,dry,traffic signal,champaign,2016,0,1,4208,-88.2411700570621,40.116339997755,0.0025276319864471573,0.0058533474349378506
A-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2013,0,1,2601,-88.238521640447,40.096671779313,0.0025577494909693496,0.005366499776665067
A-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2013,0,1,2610,-88.2050401690877,40.1140673380323,0.0029384971268675386,0.0057970922602605
A-Injury,rear end,clear,daylight,dry,lane use marking,unincorporated,2004,0,2,538,-88.2450294925981,40.1815784296633,0.0024837429070078496,0.007468195159840078
A-Injury,pedalcyclist,rain,darkness,wet,no controls,champaign,2013,0,1,2630,-88.2963954343717,40.0839512507729,0.0018996150266617769,0.005051628373848254
